,researcher,capture_site,fisher,species,ccl_cm,ccw_cm,weight_kg,year_caught,week_caught
3706,20,15,1230,6,31.6,30.0,3.8600000000000003,2012,35
3707,20,15,761,6,33.2,32.4,4.5,2012,35
3708,20,15,885,6,39.4,37.1,7.15,2012,35
3709,20,15,1349,6,37.7,35.3,6.2,2012,35
3710,20,15,1486,6,29.9,28.8,2.55,2012,35
3711,20,15,859,6,31.8,31.0,3.55,2012,35
3712,20,15,761,6,36.2,32.4,5.1,2012,35
3713,20,15,1486,6,31.9,29.4,3.45,2012,35
3714,20,15,1085,6,39.5,37.2,7.2,2012,35
3715,20,15,1486,6,35.3,34.4,4.5,2012,36
3716,20,15,1728,5,43.5,40.9,8.2,2012,36
3717,20,15,506,6,31.6,29.5,3.0,2012,36
3718,20,15,1085,6,31.1,27.4,3.15,2012,36
3719,20,15,92,6,37.4,35.4,6.34,2012,37
3720,20,15,92,6,37.4,35.4,6.3,2012,37
3721,20,15,1343,6,49.5,44.5,12.7,2012,37
3722,20,15,351,6,40.1,36.6,6.15,2012,37
3723,20,15,1700,6,34.0,31.0,3.3,2012,37
3724,20,15,506,5,41.6,39.6,6.85,2012,37
3725,7,15,1349,6,42.5,40.6,8.0,2012,37
3726,20,15,873,6,32.0,29.7,3.2,2012,38
3727,20,15,1700,6,34.0,31.5,4.7,2012,39
3728,20,15,79,6,32.0,27.1,4.4,2012,39
3729,20,15,2114,5,48.0,44.0,12.4,2012,39
3730,20,15,92,6,44.0,38.3,10.4,2012,39
3731,20,15,1085,6,35.5,31.2,5.25,2012,39
3732,7,15,92,6,47.5,43.8,11.7,2012,39
3733,7,15,2094,6,39.8,34.0,5.8,2012,39
3734,20,15,506,6,33.5,30.8,3.2,2012,39
3735,20,15,863,6,35.6,32.5,4.3,2012,39
3736,20,15,1551,6,40.6,39.0,8.05,2012,39
3737,20,15,92,6,33.0,31.3,4.2,2012,39
3738,20,15,1562,6,29.5,27.6,2.6,2012,40
3739,20,15,761,6,41.2,39.0,8.0,2012,40
3740,7,15,1085,6,50.0,43.2,11.8,2012,40
3741,7,15,1106,6,30.5,28.9,3.8,2012,41
3742,7,15,1472,6,35.6,33.7,5.3,2012,41
3743,20,15,506,6,32.7,30.3,3.8,2012,41
3744,20,15,548,6,29.3,27.5,2.7,2012,41
3745,20,15,1878,5,39.7,38.5,7.9,2012,41
3746,20,15,1878,5,50.7,46.1,15.75,2012,41
3747,20,15,818,5,40.2,37.7,7.4,2012,41
3748,20,15,855,6,34.8,34.4,4.6,2012,41
3749,20,15,1027,6,32.0,30.2,3.8,2012,42
3750,7,15,1287,6,43.3,39.3,8.0,2012,42
3751,20,15,1921,6,35.0,33.0,4.4,2012,43
3752,20,15,180,6,33.0,29.9,3.35,2012,43
3753,20,15,1085,6,41.0,39.5,7.85,2012,43
3754,20,15,1230,6,33.7,31.3,3.9,2012,43
3755,20,15,1486,6,48.6,44.8,10.95,2012,43
3756,7,15,1551,6,42.5,39.8,8.9,2012,44
3757,20,15,1106,6,28.3,26.6,2.05,2012,45
3758,20,15,351,6,32.0,30.0,3.3,2012,45
3759,20,15,1586,6,34.2,31.1,3.9,2012,45
3760,20,15,1472,6,32.8,31.1,3.45,2012,45
3761,20,15,1726,6,48.4,41.4,10.95,2012,45
3762,20,15,506,6,33.8,31.2,3.9,2012,45
3763,20,15,1586,6,37.8,35.4,6.0,2012,45
3764,20,15,92,6,37.5,34.3,5.1,2012,45
3765,30,15,1586,5,38.8,37.6,7.55,2012,45
3766,30,15,1694,6,36.3,32.4,5.4,2012,45
3767,20,15,1415,6,42.5,38.8,7.3,2012,46
3768,20,15,1027,6,28.1,26.6,1.9,2012,47
3769,20,15,885,6,33.4,30.5,3.75,2012,47
3770,20,15,1586,5,34.5,33.4,4.9,2012,47
3771,20,15,885,5,39.3,38.8,6.65,2012,47
3772,20,15,1287,6,34.5,31.6,3.9,2012,48
3773,20,15,885,6,48.7,44.2,12.4,2012,49
3774,20,15,1085,6,29.0,27.0,2.2,2012,49
3775,20,15,1472,6,55.25,48.0,16.0,2012,49
3776,20,15,509,6,34.5,31.45,3.75,2012,49
3777,20,15,885,5,32.0,31.25,3.45,2012,49
3778,30,15,1700,6,32.1,31.8,3.8,2012,49
3779,30,15,873,5,66.6,60.4,33.0,2012,49
3780,7,15,506,6,32.05,29.45,4.0,2012,49
3781,13,15,1700,5,63.45,57.9,29.2,2012,49
3782,20,15,1027,6,36.9,34.0,4.95,2012,50
3783,20,15,548,6,32.0,30.1,3.5,2012,50
3784,20,15,885,6,39.55,35.35,6.45,2012,51
3785,20,15,855,6,34.05,30.4,4.2,2012,51
3786,7,15,1748,6,49.1,42.2,11.1,2012,51
3787,7,15,899,6,35.7,32.5,5.0,2012,51
3788,7,15,761,6,43.0,39.2,8.3,2012,51
3789,20,15,506,6,32.8,31.3,4.3,2012,52
3790,20,15,1230,6,32.3,29.1,3.4,2012,52
3791,20,15,1100,5,58.7,53.4,21.1,2012,52
3792,20,15,863,6,45.5,42.4,11.95,2013,1
3793,20,15,92,6,32.0,28.9,3.45,2013,1
3794,20,15,1586,6,31.1,29.2,4.05,2013,1
3795,20,15,506,6,42.2,38.4,10.35,2013,2
3796,20,15,231,6,30.0,28.1,3.2,2013,2
3797,20,15,1115,6,27.3,26.1,2.15,2013,2
3798,20,15,1586,6,39.8,37.8,7.4,2013,2
3799,7,15,1500,5,40.6,37.7,8.65,2013,2
3800,7,15,1027,6,36.2,33.9,5.6,2013,2
3801,7,15,1349,6,38.9,36.3,6.85,2013,2
3802,20,15,1500,6,33.6,31.2,4.25,2013,2
3803,20,15,548,6,47.4,43.2,12.75,2013,2
3804,20,15,506,5,41.7,40.9,8.25,2013,2
3805,7,15,885,6,55.3,47.6,20.0,2013,3
3806,20,15,506,6,29.5,29.2,2.2,2013,4
3807,20,15,506,6,30.0,28.1,2.8,2013,4
3808,20,15,1486,6,31.5,29.8,3.5,2013,4
3809,20,15,885,6,55.0,47.5,16.2,2013,4
3810,13,15,79,6,32.2,30.6,4.4,2013,4
3811,7,15,1587,6,36.2,34.8,4.85,2013,5
3812,7,15,351,6,30.6,29.4,2.85,2013,5
3813,20,15,885,6,58.5,48.5,15.85,2013,5
3814,20,15,1700,5,51.1,49.6,15.75,2013,5
3815,20,15,818,6,49.5,45.4,12.5,2013,5
3816,7,15,79,6,37.9,35.5,5.9,2013,6
3817,20,15,1586,6,37.0,34.2,4.8,2013,6
3818,30,15,1109,5,54.7,50.1,16.9,2013,6
3819,20,15,506,6,47.4,41.7,10.15,2013,6
3820,20,15,1748,6,42.0,37.4,6.45,2013,6
3821,20,15,1447,6,51.0,44.3,12.0,2013,6
3822,20,15,855,6,34.8,33.2,3.6,2013,6
3823,20,15,1486,6,40.8,37.8,6.8,2013,6
3824,20,15,873,6,34.5,32.6,3.5,2013,6
3825,30,15,2053,6,90.5,82.1,72.0,2013,7
3826,20,15,1583,6,35.5,33.1,4.94,2013,7
3827,30,15,506,6,37.4,35.2,6.1,2013,7
3828,11,15,1858,6,31.1,28.2,2.8,2013,8
3829,7,15,1085,6,49.2,42.5,12.6,2013,8
3830,20,15,548,6,34.3,29.5,3.5,2013,8
3831,20,15,1230,6,44.0,38.0,8.8,2013,8
3832,20,15,1438,6,39.0,35.2,5.7,2013,8
3833,20,15,1085,5,37.2,36.1,5.65,2013,9
3834,20,15,1921,6,24.1,22.6,2.4,2013,9
3835,20,15,79,6,49.1,46.0,13.15,2013,9
3836,20,15,1038,6,33.9,31.7,4.4,2013,9
3837,20,15,1622,6,42.5,39.5,7.5,2013,10
3838,20,15,1486,6,29.5,27.4,2.8,2013,11
3839,7,15,548,6,32.5,29.6,3.6,2013,12
3840,20,15,1748,6,33.6,31.5,4.4,2013,12
3841,20,15,1027,6,55.6,47.9,15.65,2013,12
3842,20,15,92,6,37.5,33.9,6.05,2013,12
3843,7,15,1337,6,33.1,30.9,3.5,2013,12
3844,20,15,873,6,29.5,27.2,2.5,2013,12
3845,20,15,818,6,42.7,39.3,8.05,2013,13
3846,30,15,1879,6,40.5,40.0,8.55,2013,13
3847,13,15,92,6,32.2,29.4,3.3,2013,14
3848,20,15,1486,6,42.1,39.5,8.8,2013,15
3849,20,15,1486,5,39.4,36.8,6.3,2013,15
3850,20,15,1666,6,30.3,28.7,2.65,2013,15
3851,7,15,92,6,29.5,27.5,2.6,2013,15
3852,20,15,1027,6,37.8,35.0,5.55,2013,16
3853,20,15,92,6,56.9,48.9,15.45,2013,16
3854,20,15,885,6,30.5,28.8,2.8,2013,16
3855,20,15,761,6,35.8,32.8,4.9,2013,16
3856,7,15,1027,6,42.4,39.6,8.6,2013,16
3857,7,15,1085,6,40.0,37.2,8.4,2013,16
3858,20,15,1230,6,32.5,30.5,3.6,2013,17
3859,20,15,863,6,53.9,48.8,16.8,2013,17
3860,20,15,92,6,27.5,24.3,2.15,2013,18
3861,20,15,1027,6,38.0,34.4,5.7,2013,18
3862,11,15,899,6,55.0,48.2,16.0,2013,18
3863,20,15,885,6,33.2,30.4,3.95,2013,18
3864,20,15,1027,6,33.6,31.7,4.4,2013,19
3865,20,15,1085,6,33.1,31.3,4.0,2013,19
3866,20,15,863,6,37.7,34.6,6.0,2013,20
3867,20,15,1085,6,31.6,31.8,4.0,2013,20
3868,7,15,885,6,30.5,28.6,3.0,2013,20
3869,7,15,885,6,30.5,28.6,3.0,2013,20
3870,20,15,1921,6,42.0,38.9,8.05,2013,21
3871,7,15,92,6,42.4,38.9,7.1,2013,22
3872,7,15,1230,5,47.6,46.0,11.7,2013,22
3873,21,15,873,6,41.2,38.9,9.1,2013,22
3874,21,15,92,5,42.1,40.0,8.3,2013,22
3875,21,15,805,6,43.5,39.5,8.8,2013,22
3876,13,15,1230,6,35.4,33.3,4.85,2013,22
3877,30,15,125,6,42.5,39.1,8.56,2013,22
3878,20,15,1120,5,44.2,44.0,11.5,2013,23
3879,20,15,92,6,29.9,27.6,2.7,2013,23
3880,20,15,1349,5,42.7,41.9,8.55,2013,23
3881,20,15,1287,6,43.0,39.0,6.5,2013,23
3882,20,15,1027,5,44.3,42.1,10.1,2013,23
3883,7,15,1089,6,37.6,34.6,7.0,2013,23
3884,20,15,1728,6,42.7,39.0,6.9,2013,24
3885,20,15,92,6,41.2,37.8,7.68,2013,24
3886,20,15,1085,6,34.8,31.7,5.0,2013,26
3887,20,15,1562,6,29.2,27.4,2.0,2013,26
3888,7,15,928,6,34.9,32.7,6.0,2013,26
3889,20,15,885,6,36.6,33.1,6.0,2013,26
3890,13,15,106,6,36.7,33.6,5.5,2013,27
3891,20,15,1349,6,39.5,37.13,7.5,2013,29
3892,20,15,1486,6,38.7,35.4,7.5,2013,29
3893,20,15,873,6,32.1,27.8,4.0,2013,29
3894,20,15,890,6,47.6,42.1,14.0,2013,31
3895,20,15,899,6,35.9,33.1,6.5,2013,31
3896,13,15,1486,6,52.5,45.0,14.5,2013,31
3897,13,15,890,6,34.3,31.4,5.0,2013,31
3898,7,15,890,6,47.5,41.5,12.0,2013,31
3899,20,15,328,6,33.5,30.1,4.0,2013,32
3900,20,15,328,6,39.0,35.7,6.5,2013,33
3901,20,15,1085,6,33.6,31.3,4.5,2013,33
3902,20,15,92,6,31.2,31.9,4.0,2013,33
3903,20,15,1415,6,33.1,31.4,4.5,2013,33
3904,20,15,92,6,36.2,33.5,6.0,2013,33
3905,20,15,351,6,39.5,35.8,6.5,2013,33
3906,20,15,92,6,32.3,28.5,3.5,2013,33
3907,20,15,1349,6,39.5,35.7,6.5,2013,34
3908,20,15,328,6,32.3,31.0,4.0,2013,34
3909,20,15,92,6,35.3,34.0,5.5,2013,35
3910,20,15,873,6,48.1,42.0,12.5,2013,35
3911,20,15,1415,6,35.2,33.5,5.5,2013,35
3912,20,15,855,6,39.8,36.4,7.0,2013,35
3913,20,15,92,6,42.3,39.0,7.5,2013,35
3914,7,15,1085,6,34.9,33.1,6.0,2013,36
3915,20,15,1230,6,35.5,32.2,4.5,2013,36
3916,7,15,1486,6,32.2,31.5,4.0,2013,36
3917,20,15,92,6,29.5,28.1,3.5,2013,37
3918,20,15,92,6,34.0,30.7,4.5,2013,37
3919,20,15,873,6,52.4,47.7,16.0,2013,37
3920,7,15,49,6,38.5,35.7,6.0,2013,37
3921,13,15,1415,6,32.5,32.3,5.0,2013,37
3922,20,15,1085,6,32.6,28.6,4.0,2013,37
3923,20,15,1590,6,42.6,39.0,8.5,2013,38
3924,20,15,328,6,34.6,31.5,5.0,2013,38
3925,20,15,125,6,33.8,31.7,4.0,2013,38
3926,20,15,1486,6,41.4,38.3,8.0,2013,38
3927,7,15,1562,6,28.9,27.3,3.0,2013,38
3928,13,15,855,6,35.1,34.8,4.5,2013,38
3929,7,15,92,6,32.3,30.5,4.5,2013,38
3930,20,15,1562,6,30.0,27.7,3.0,2013,39
3931,20,15,1230,6,41.5,39.0,9.0,2013,39
3932,13,15,1415,6,36.1,34.4,5.5,2013,39
3933,13,15,1472,6,35.0,32.0,4.5,2013,39
3934,20,15,328,6,33.8,30.5,4.0,2013,39
3935,20,15,1472,6,53.0,46.8,16.5,2013,40
3936,20,15,1027,6,31.1,29.1,4.5,2013,40
3937,20,15,1562,6,29.6,27.4,3.0,2013,40
3938,20,15,1885,6,29.2,26.3,3.5,2013,40
3939,20,15,873,6,57.0,52.9,20.5,2013,41
3940,20,15,1085,6,34.5,32.4,5.5,2013,41
3941,20,15,873,6,40.3,38.0,7.5,2013,41
3942,20,15,1415,6,36.1,35.5,5.5,2013,41
3943,20,15,1106,6,41.2,37.0,8.5,2013,41
3944,20,15,885,6,55.4,48.8,16.5,2013,42
3945,20,15,506,6,32.4,31.6,4.5,2013,42
3946,20,15,1921,6,31.5,31.8,5.5,2013,43
3947,20,15,1590,6,42.0,38.7,8.0,2013,43
3948,13,15,1085,6,35.0,32.5,4.0,2013,43
3949,20,15,1590,6,32.2,32.2,4.5,2013,44
3950,20,15,506,6,34.8,34.0,6.0,2013,44
3951,20,15,1246,6,39.0,36.6,7.5,2013,44
3952,20,15,506,6,32.5,29.0,3.5,2013,44
3953,20,15,92,6,35.3,34.1,6.5,2013,44
3954,20,15,1027,6,38.8,36.5,6.8,2013,44
3955,20,15,518,6,55.4,47.6,17.5,2013,44
3956,13,15,1027,6,34.0,33.3,5.0,2013,44
3957,20,15,92,6,34.0,32.1,4.5,2013,45
3958,20,15,1748,6,34.5,34.1,6.5,2013,46
3959,20,15,818,6,31.7,28.3,4.5,2013,46
3960,20,15,1230,6,38.5,36.1,7.5,2013,46
3961,20,15,1590,6,34.3,31.5,5.5,2013,46
3962,20,15,1242,6,31.8,30.5,4.5,2013,47
3963,20,15,890,6,43.0,37.9,9.5,2013,47
3964,7,15,1500,6,38.9,36.5,8.5,2013,48
3965,20,15,651,6,31.9,29.6,5.5,2013,48
3966,20,15,92,6,38.4,34.2,7.5,2013,48
3967,20,15,1230,6,34.9,34.0,5.5,2013,48
3968,7,15,478,6,32.4,29.9,4.5,2013,48
3969,20,15,1230,6,46.1,42.8,13.5,2013,49
3970,7,15,506,6,41.0,38.5,16.2,2013,49
3971,7,15,548,5,39.5,37.1,8.5,2013,49
3972,13,15,873,5,44.1,39.5,12.5,2013,50
3973,7,15,1230,6,34.6,33.2,6.5,2013,50
3974,7,15,1415,6,34.1,33.6,6.0,2013,50
3975,13,15,1472,6,54.5,47.2,18.5,2013,50
3976,13,15,794,6,34.5,31.0,6.0,2013,50
3977,13,15,818,6,37.6,34.5,7.0,2013,50
3978,13,15,1590,6,35.0,32.2,6.5,2013,51
3979,13,15,1748,6,32.5,29.7,4.5,2013,51
3980,13,15,1027,6,39.7,36.0,8.5,2013,52
3981,13,15,1230,6,39.5,36.0,8.5,2013,52
3982,7,15,1230,6,32.1,31.4,5.5,2013,52
3983,7,15,125,6,32.0,31.4,5.5,2013,52
3984,7,15,855,6,34.5,32.4,6.5,2013,52
3985,20,15,1726,6,34.6,32.5,6.5,2013,52
3986,13,15,651,6,39.5,36.13,1.0,2014,2
3987,7,15,696,6,37.6,35.6,8.0,2014,2
3988,7,15,651,6,34.6,33.8,6.5,2014,2
3989,7,15,296,5,34.5,32.7,6.5,2014,2
3990,7,15,1486,6,35.0,32.0,6.5,2014,2
3991,13,15,1027,6,39.5,36.3,8.5,2014,2
3992,13,15,1472,6,31.7,30.2,5.6,2014,2
3993,20,15,1486,6,42.3,38.5,10.5,2014,4
3994,20,15,1578,6,34.0,34.0,6.5,2014,4
3995,20,15,996,6,40.5,38.0,8.5,2014,4
3996,20,15,1027,6,40.0,36.5,8.5,2014,4
3997,13,15,873,6,34.7,33.5,6.5,2014,4
3998,13,15,1085,6,37.7,35.1,7.5,2014,4
3999,13,15,1472,6,41.1,38.5,8.5,2014,4
4000,7,15,1726,6,35.5,33.7,6.0,2014,4
4001,20,15,92,6,58.0,47.0,18.0,2014,4
4002,20,15,1415,6,54.0,56.5,18.5,2014,4
4003,20,15,1085,6,40.2,38.0,8.5,2014,5
4004,20,15,1748,6,42.0,38.0,10.5,2014,5
4005,13,15,1230,5,38.1,36.8,6.5,2014,5
4006,20,15,996,6,30.6,28.0,4.5,2014,6
4007,20,15,873,6,34.5,31.1,5.5,2014,6
4008,20,15,996,6,35.8,33.4,4.5,2014,6
4009,20,15,48,6,36.1,34.6,6.5,2014,6
4010,13,15,92,6,30.7,28.3,4.5,2014,6
4011,20,15,1230,6,30.5,28.3,3.5,2014,7
4012,7,15,873,6,36.5,34.8,6.5,2014,8
4013,20,15,328,6,40.5,37.1,7.5,2014,8
4014,7,15,1472,6,35.8,32.5,6.0,2014,8
4015,20,15,1027,6,34.4,31.3,5.5,2014,8
4016,7,15,863,6,33.6,31.6,6.0,2014,8
4017,20,15,1728,6,42.5,39.0,10.5,2014,8
4018,20,15,651,6,35.0,30.8,5.5,2014,9
4019,20,15,1472,6,18.0,14.0,0.3,2014,9
4020,13,15,890,6,34.3,31.8,6.5,2014,9
4021,20,15,1728,6,48.0,44.5,9.1,2014,9
4022,20,15,125,6,32.5,30.2,6.0,2014,9
4023,20,15,892,5,44.0,42.4,11.5,2014,9
4024,20,15,1728,6,33.9,32.5,6.5,2014,9
4025,7,15,92,6,34.5,30.8,5.5,2014,10
4026,7,15,890,6,30.6,30.1,4.0,2014,10
4027,20,15,92,6,41.0,37.0,8.5,2014,10
4028,20,15,996,5,34.5,31.5,8.5,2014,10
4029,20,15,890,6,30.5,26.6,3.5,2014,11
4030,20,15,506,6,35.7,34.5,6.5,2014,11
4031,20,15,1128,6,36.2,32.7,6.5,2014,11
4032,20,15,1748,6,30.5,28.4,4.5,2014,11
4033,20,15,2046,6,33.3,30.9,6.5,2014,11
4034,20,15,1415,6,39.8,35.5,6.0,2014,12
4035,20,15,506,6,34.0,32.7,6.5,2014,13
4036,20,15,1748,6,34.6,31.8,7.0,2014,13
4037,20,15,885,6,41.7,37.7,9.5,2014,13
4038,20,15,996,6,35.6,33.6,6.5,2014,13
4039,20,15,1486,6,31.5,30.0,4.0,2014,13
4040,20,15,1666,6,43.3,40.0,11.5,2014,13
4041,20,15,92,6,38.2,34.4,8.5,2014,13
4042,20,15,651,6,29.9,27.0,5.5,2014,13
4043,20,15,1728,6,31.8,28.8,6.0,2014,13
4044,20,15,2124,6,38.6,35.8,8.0,2014,13
4045,20,15,1447,6,31.6,28.5,6.0,2014,14
4046,20,15,92,6,43.2,38.1,11.5,2014,14
4047,7,15,1726,5,39.7,38.4,9.0,2014,15
4048,20,15,890,6,49.2,42.3,17.5,2014,15
4049,20,15,210,6,48.8,42.8,15.5,2014,15
4050,20,15,1472,6,30.5,27.4,5.0,2014,15
4051,20,15,1472,6,41.5,37.8,9.5,2014,15
4052,20,15,651,6,41.9,38.5,9.5,2014,15
4053,20,15,1622,6,36.4,31.4,6.5,2014,15
4054,20,15,873,6,36.5,34.1,7.5,2014,15
4055,20,15,1849,6,39.8,37.0,9.5,2014,15
4056,20,15,1230,6,32.2,30.5,4.0,2014,16
4057,20,15,1230,6,36.9,32.2,5.38,2014,17
4058,20,15,1349,6,36.1,32.4,4.72,2014,17
4059,20,15,1486,6,31.5,28.1,3.91,2014,17
4060,20,15,373,6,32.5,30.2,3.67,2014,17
4061,13,15,2046,6,37.3,32.9,5.56,2014,18
4062,13,15,506,6,42.1,38.0,8.04,2014,18
4063,20,15,873,6,34.7,32.5,4.36,2014,19
4064,20,15,1472,6,43.5,40.0,8.73,2014,19
4065,20,15,92,6,36.8,35.7,5.7,2014,19
4066,20,15,1085,6,43.6,40.0,8.73,2014,20
4067,20,15,1472,6,34.8,32.4,4.36,2014,20
4068,13,15,328,6,34.8,32.4,4.64,2014,20
4069,20,15,92,6,33.8,32.5,4.34,2014,21
4070,20,15,1969,6,37.0,35.6,5.44,2014,21
4071,20,15,291,6,37.8,35.0,5.66,2014,23
4072,20,15,885,6,43.5,39.6,8.0,2014,23
4073,20,15,1230,5,43.8,44.0,3.38,2014,23
4074,20,15,1303,6,35.7,32.9,4.48,2014,23
4075,13,15,1472,5,47.6,46.0,12.05,2014,23
4076,20,15,818,6,38.2,35.4,5.95,2014,23
4077,20,15,548,6,38.0,35.3,5.81,2014,24
4078,20,15,2046,6,37.1,33.3,5.09,2014,24
4079,20,15,873,6,30.6,28.0,3.02,2014,24
4080,20,15,818,5,44.8,42.3,10.1,2014,24
4081,20,15,863,6,35.5,33.2,4.42,2014,25
4082,20,15,2046,6,51.6,45.2,14.58,2014,25
4083,13,15,890,6,34.2,32.8,4.47,2014,25
4084,20,15,1472,6,51.7,44.8,14.3,2014,25
4085,13,15,885,6,37.1,34.5,6.21,2014,25
4086,20,15,2046,6,43.0,41.7,8.51,2014,25
4087,20,15,818,6,31.8,30.8,3.7,2014,25
4088,20,15,1085,6,36.5,33.5,4.79,2014,26
4089,20,15,1472,6,45.3,42.4,10.9,2014,26
4090,20,15,1472,6,32.7,29.6,3.74,2014,26
4091,20,15,2046,6,38.2,36.2,5.6,2014,26
4092,20,15,92,6,33.4,31.1,3.64,2014,27
4093,20,15,1136,6,30.7,28.0,3.05,2014,27
4094,20,15,151,6,58.0,49.2,17.31,2014,27
4095,20,15,1472,6,37.5,33.4,5.49,2014,27
4096,30,15,885,6,36.6,35.5,6.37,2014,27
4097,20,15,2046,5,31.6,29.3,3.4,2014,27
4098,20,15,1728,6,39.0,36.4,6.69,2014,27
4099,20,15,1849,6,52.03,44.93,14.5,2014,27
4100,20,15,151,6,36.97,33.93,8.6,2014,27
4101,20,15,863,6,43.63,40.57,9.27,2014,28
4102,20,15,1473,6,59.2,51.33,20.17,2014,28
4103,20,15,1027,6,33.36,30.46,4.03,2014,28
4104,20,15,2046,6,59.63,51.47,20.2,2014,28
4105,20,15,92,6,44.0,40.4,8.85,2014,29
4106,20,15,1085,6,33.73,30.43,3.63,2014,29
4107,20,15,1472,6,43.63,40.4,6.77,2014,29
4108,20,15,1230,6,39.97,36.77,6.8,2014,29
4109,20,15,2046,6,38.47,35.23,6.0,2014,30
4110,20,15,984,6,38.07,33.7,5.68,2014,30
4111,20,15,328,6,38.37,35.47,5.82,2014,30
4112,20,15,2046,6,44.0,40.4,8.85,2014,30
4113,30,15,899,6,43.43,38.27,8.28,2014,30
4114,20,15,855,6,43.53,40.47,6.8,2014,30
4115,20,15,1849,6,59.97,51.57,20.4,2014,30
4116,20,15,1085,6,33.0,29.37,4.13,2014,31
4117,20,15,1472,6,33.7,31.37,3.7,2014,31
4118,20,15,1472,6,29.63,28.6,2.8,2014,32
4119,20,15,1748,6,37.07,33.53,5.76,2014,32
4120,20,15,1728,6,35.67,32.93,4.49,2014,32
4121,20,15,1472,6,37.67,35.77,5.63,2014,32
4122,7,15,855,6,36.83,33.07,5.6,2014,32
4123,20,15,651,6,30.67,28.73,2.95,2014,32
4124,20,15,125,6,35.4,32.97,4.59,2014,33
4125,20,15,996,6,36.07,32.9,5.06,2014,33
4126,20,15,818,6,46.23,42.93,11.29,2014,34
4127,20,15,885,6,38.3,35.1,5.86,2014,34
4128,20,15,873,5,44.4,43.8,10.47,2014,34
4129,20,15,863,6,37.4,33.4,5.715999999999999,2014,34
4130,20,15,873,6,37.8,35.5,6.12,2014,34
4131,20,15,1188,6,36.93,33.43,5.26,2014,35
4132,20,15,885,6,31.23,29.67,3.5,2014,35
4133,20,15,885,6,31.4,28.8,3.5,2014,36
4134,20,15,92,6,37.3,33.7,5.33,2014,36
4135,20,15,548,6,33.1,30.1,3.91,2014,36
4136,20,15,1473,6,35.4,33.3,4.51,2014,36
4137,20,15,328,6,36.7,34.7,5.74,2014,36
4138,20,15,1085,6,34.5,32.5,4.62,2014,36
4139,30,15,1027,6,41.1,36.3,6.84,2014,36
4140,20,15,1415,6,31.0,29.2,2.88,2014,36
4141,20,15,885,6,32.4,29.7,3.7,2014,36
4142,20,15,651,6,25.4,24.9,3.25,2014,36
4143,20,15,855,6,38.5,35.6,6.0,2014,36
4144,20,15,1230,6,32.3,29.6,3.48,2014,37
4145,20,15,1092,6,31.1,29.1,2.95,2014,37
4146,20,15,1748,6,38.7,36.7,6.85,2014,37
4147,20,15,885,6,40.8,38.5,8.05,2014,37
4148,20,15,1230,6,32.4,31.0,3.96,2014,38
4149,20,15,92,6,35.8,32.9,4.62,2014,38
4150,20,15,1472,6,38.8,35.8,6.25,2014,38
4151,30,15,414,6,60.2,52.4,21.93,2014,38
4152,30,15,1473,6,31.8,31.1,3.61,2014,38
4153,20,15,996,6,33.9,30.7,3.55,2014,38
4154,20,15,1849,5,34.5,34.8,4.9,2014,39
4155,20,15,1472,6,38.9,35.8,6.32,2014,39
4156,20,15,265,6,30.5,28.2,2.8,2014,39
4157,20,15,885,6,38.8,35.6,6.25,2014,39
4158,20,15,818,6,32.4,31.1,4.0,2014,39
4159,20,15,1472,6,34.5,34.5,8.63,2014,40
4160,20,15,351,6,38.8,35.7,6.36,2014,40
4161,20,15,125,6,30.7,28.1,2.69,2014,40
4162,30,15,1486,6,57.0,49.4,19.47,2014,40
4163,20,15,1472,6,37.3,34.6,5.66,2014,40
4164,20,15,855,6,38.1,36.0,5.9,2014,40
4165,20,15,1115,6,31.9,29.5,3.0,2014,40
4166,20,15,996,6,37.4,36.0,5.92,2014,41
4167,20,15,1472,6,40.2,39.9,9.58,2014,42
4168,20,15,855,6,46.2,42.9,11.71,2014,42
4169,20,15,1472,6,36.8,34.5,5.67,2014,42
4170,20,15,351,6,31.4,30.8,3.68,2014,42
4171,30,15,328,6,41.0,37.6,6.94,2014,42
4172,20,15,761,6,36.9,34.7,5.7,2014,42
4173,30,15,198,6,32.4,30.4,3.82,2014,43
4174,20,15,818,6,44.8,41.6,10.11,2014,43
4175,20,15,996,6,32.4,30.5,3.6,2014,44
4176,20,15,92,6,33.8,31.0,4.96,2014,44
4177,20,15,2046,6,39.5,36.5,5.69,2014,44
4178,20,15,1472,6,33.3,29.5,3.75,2014,44
4179,20,15,1666,6,39.5,36.5,5.25,2014,44
4180,30,15,651,6,36.6,35.0,4.75,2014,44
4181,30,15,1321,6,32.2,29.3,3.49,2014,44
4182,20,15,890,6,37.5,34.5,5.65,2014,44
4183,20,15,1849,6,31.2,29.0,3.53,2014,44
4184,20,15,1486,6,44.9,41.1,10.84,2014,45
4185,20,15,1027,6,37.6,34.2,5.89,2014,45
4186,20,15,1472,6,61.2,52.7,22.94,2014,45
4187,20,15,328,6,39.4,36.0,6.6,2014,45
4188,20,15,651,6,39.7,36.5,5.7,2014,45
4189,20,15,863,6,36.2,33.7,5.0,2014,45
4190,20,15,1027,6,36.6,33.2,5.59,2014,46
4191,20,15,855,6,34.0,32.1,5.0,2014,46
4192,20,15,885,6,32.4,31.0,4.0,2014,46
4193,20,15,328,6,36.4,34.1,5.2,2014,46
4194,20,15,1230,6,34.6,32.2,4.6,2014,46
